title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,originalLanguage,publishAt,rating,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking,reviewContext/Parking options,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Seating type,reviewContext/Service,reviewContext/Vegetarian options,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,translatedLanguage,visitedIn,reviewImageUrls/2,reviewImageUrls/3,reviewContext/Wait time,reviewImageUrls/4,reviewImageUrls/5,reviewContext/Group size,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewContext/Recommended dishes,reviewContext/Reservation,reviewContext/Dietary restrictions,reviewContext/Kid-friendliness,reviewContext/Special events,reviewContext/Special offers,is_spam,spam_reasons,word_count,char_count
JING RAN RESTAURANT 第二家园餐馆,4,"A Chinese restaurant located opposite SAFTI, Jing Ran serves authentic Dongbei and Chongqing cuisine.

The interior features traditional Chinese paintings, and there are three private dining rooms available for added convenience. The food is delicious and reasonably priced",2025-04-30T14:18:10.352Z,0,Peter Chua,429,True,,,en,3 months ago,,,Moderate noise,,,,$10–20,,,,4.0,4.0,4.0,ChZDSUhNMG9nS0VJQ0FnTUNZc05PTlRnEAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90C86WHYBUo8r2Qg1cEP0jsDOrYwhqU9IKUE5tj7OXyuK5V5D87OE5xi3qlU9kYW2tyDgDytF5jasvwKIfLHN7jwketF0ZB9DNWSk_Ikd8Hr31h1nHHtKlkACs2y2dGdLEg_GrFqmw,https://lh3.googleusercontent.com/geougc-cs/AB3l90CBgwGFrAYOM9jD3OKRTdYf9EM0zV2KDOuXBIuVVwJumKqQbSpnFE3dcJksGqu61ZzQpXz8bEAqObvnibCt9VRV1eOdt-hux4Auj8WGuKSxIC8Rs6zbiXffGyoAv2uJpXJC3ghb,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZc05PTlRnEAE!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMCYsNONTg%7CCgwIouLIwAYQ2NCdqAE%7C?hl=en,117320083836989480538,https://lh3.googleusercontent.com/a-/ALV-UjWCZIheESork8TDwWvoAdXGzH-5jytY76SY2P0IcIX7Nm9Ru6tHnQ=s1920-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/117320083836989480538?hl=en,,,,https://lh3.googleusercontent.com/geougc-cs/AB3l90AoEFI1w8JqE1kpO9dpcp6wXv4ybVnl66SxpNSwt7rGvzCp43sflKijUH3Lssiyr8g1leFFNQYO2crWREs4jv7p1hCTvPtxRVeg4YgWqVgx2VraP4RXfEZbvvgJTIHBkXDeE9RV,https://lh3.googleusercontent.com/geougc-cs/AB3l90AP5Zsr0XX8kQvkFUVtA6WjjuOZfcj_FUiqM08dSL9ea-fu7hL5QJRiZFDd9guuSVzCJ_kFgdunJ5I41sGkEkspKYfOSRqgAZqWOow8DCkbhbn2zeQC_jkMkoJbtw5TzliW3pvS,No wait,https://lh3.googleusercontent.com/geougc-cs/AB3l90CoXJJu04T5dnOi5YvV-Ulg_D3MAjKZSclwwO158tqnQMMUdLWj30M8qSqdwiNbZRp5j8W0JZv3DFLADV4wbpb5_xg1UrUu6YBwHkPZl1PUiN4MYkvn3i3RF4V4Vi2IN1M2-Aektg,https://lh3.googleusercontent.com/geougc-cs/AB3l90AWIqP46CE1PEysRR5JGI6ImL7mypAkipZk8tHvHLo920F3q8Z-wz5xeHk2ABuT0zOMImGJKPiRByeS_TyGgssnS5lesYJg_zDEJwcRZ1AUlDHDA08VCrHPzMbGldfgxldblnBo,3-4 people,https://lh3.googleusercontent.com/geougc-cs/AB3l90BKBiu948kK5NvEnygUqaP7zHaqxS7cLq-NtQmjfHMxkI3Io7RrGU4HeV5K7h0QwnY0mj7b1efjTr_kG85Ox5FW1tiO_K3Pi771veiIvOs3lF1zHmkK3F-uAE0NPx-w7JzLuxEv7Q,https://lh3.googleusercontent.com/geougc-cs/AB3l90B2e10LtaIN6VYSWudPbD0Z58FxZ-itmvsaHvPasrXcC4zdwR6ITZOnsq1er-N0ddbicr6BexawDU3BK5YS-Usofch1TD4y6aksl3hRdqdWuPtuXPC6Bxiv-9p1qb4Hv6Wxygk,https://lh3.googleusercontent.com/geougc-cs/AB3l90CEnXJdrIgzqNJz3IJWKMa_w80m4dZ2G70Z1XrkNw-4gpiKUqb-mVw9ueuNU0FtBF9Qi98VDorE37PiE_BjlJ8Uv8SXBvaX4SDurvMp9eIlZ6TmRh1BOOOqD3KXU2VJgHo7yFKbQg,https://lh3.googleusercontent.com/geougc-cs/AB3l90AeLLNJKtWG_a1Ijpj7T3vr38bnU3qu86tBPEsRdUm_DDYr6dYBagSgDpluixC07zdtA0LE0oyt4Wk2XuBfu-BnWpWZlJXwrXTvjySc2RAamSShsRJk3hmFropIPCHrLvC0UQY,https://lh3.googleusercontent.com/geougc-cs/AB3l90CWcJpH63n-sd7rL7PtihjXFoDGqJHCQl_2_RtxQ7Qp2L6mRGz3PEq1oHtDMrcYqJZFBL8uwjYDxXdcMtRalzYODf4wndvEDoqQXfcHbtkDh1Woh_ELfoGvsg_wZAAPWVd0Iyneew,https://lh3.googleusercontent.com/geougc-cs/AB3l90CcWKgh6Izzx4Vig18NqEylSFhVw_8mHFRygj2HE9zjwsrPS8j5kPBSYmZImqKm7LGyrE-4t8xr5YIib51s9yIHy9dRTompE9RizDCaI-PE7_GoDAYhj9-ixX4iHOPqDYM2ZtY,,,,,,,False,,38,273
JING RAN RESTAURANT 第二家园餐馆,5,在SAFTI Military Institute对面，环境很优美，菜品性价比很高。,2025-04-27T04:19:31.288Z,0,Jensen Zhang,46,True,,,zh,4 months ago,,Dinner,,,,,$30–40,,Dine in,,5.0,5.0,5.0,ChZDSUhNMG9nS0VJQ0FnTURvbFpyb1d3EAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90BVabgrtYTNMCar-LyULOkRxFZJREip5jp297O7gvliwIRjwIObq1Eb6RczZoUtPhpcDdPhsyWTQE24MChMvlP3za8lw0QCuDR6sfIqfNqRDUpxfC7nw76o118pw9ZyQ5UmAsHO,https://lh3.googleusercontent.com/geougc-cs/AB3l90DlstXDuaCcIaz4IUeJ4i22RLnm0jwA3QlNJwgIUMSOYdOgHmcFaTK5rhHV-64BQj3Qja9NWCaZPP9xwe6tSxE6tMlyS83coylWzInMKjbT_sHwJYWS9RbtUuiNZwtzbVgf6bKy,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvbFpyb1d3EAE!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMDolZroWw%7CCgwI0-C2wAYQwMKuiQE%7C?hl=en,104162163064293660990,https://lh3.googleusercontent.com/a-/ALV-UjWQtZ5tmx5EZBMG9RqoK0RzmJ5LF393JcFbP3V1fDDWoUe5An5r=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/104162163064293660990?hl=en,"Opposite the SAFTI Military Institute, the environment is beautiful and the dishes are very cost-effective.",en,,https://lh3.googleusercontent.com/geougc-cs/AB3l90AoJQyD5iYOB8vegRs-8TylewAnab1yyuuhz-Odng-5u8FGLt1Xy4BCfuj6uQkcsEQRTPFqA3cKFe28XblS1zNFayfCdMJ3Cget-iSzkPmnbTHJrDUKhNgl7Xe_FsqVbgkpWLuGZQ,https://lh3.googleusercontent.com/geougc-cs/AB3l90ApzUhu9Wijh4aYcGNCgZpFyVBMuEnvbCncs5GkNVfxzHkT4o8bvWsafY9o3AJrNc4e9nnMf_1E8KYH5VD20krasy0fe9DpJLhzW9YCMJ2iovlf-x2yc1yFnrpEa8xsLdGFTvfb,,https://lh3.googleusercontent.com/geougc-cs/AB3l90CrbJo51GExR8v7lnp9b8-jLy3X7toyqEOtrxiGXmZlAG8PsKWuX-IAY0aMOBIUbb9pHVTotLML30gVomAYCFoKrNZS2Yvq-SoHlY2Dxss2Zm1S07VTyTiixsQjZXJ2j1lDeUKXpg,https://lh3.googleusercontent.com/geougc-cs/AB3l90ARDfi6DdtBI9IkNJA5THLMFWu8Md29S3C1Z4g8KAndpvzNZGPtgQ-qfl32z4Nd_hEgF1uhZcpnmvJg7cpkv2KtjzmC5E2PEDpP6AFEYDeHVfLI9LjHYdyL4Z9WxtXFCj0iEYA,,,,,,,,,,,,,,True,Too few words (3 < 10); Too few characters (42 < 50),3,42
JING RAN RESTAURANT 第二家园餐馆,5,"- The price is not so pricey.

- Food is impressive so far the best I had in west area of Singapore. Deserve a thumbs up. It even has its own room with KTV.

- Suitable for big n small group gathering.

- Location is opposite SAFTI

- Overall thumbs up.",2025-04-17T11:38:59.243Z,0,Benson Lim,107,True,,,en,4 months ago,,Dinner,,,,,$100+,,Dine in,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnTUNvX3MyR3pRRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90Bbs61AxozPwDnZHi5EsX18ZLlELHQxkkdAjUi_r5ucLqDEo0YmamuLOsDBNVHMNB5LWfRNKXEVClYT-1VF9UrbSq9Ojyh-VPRrw1-PENr82ylQ8x8YGCD2CWr0L6cslXKxeQqL,https://lh3.googleusercontent.com/geougc-cs/AB3l90Awims8LOFmtGoQ1boZ8N--2-MqMbAiEjoXk_-LE0bOQ9r4rJNkknzKP0cwkkOeH0LLKpqsxAJ1JWyQkcmcAqmKRplzqzra3Y6ijk1MYQbl3zX1r_zC5sQTiOFTInsuT7OCwK2Jaw,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvX3MyR3pRRRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMCo_s2GzQE%7CCgsI09CDwAYQiJz1cw%7C?hl=en,116389837530549641583,https://lh3.googleusercontent.com/a/ACg8ocJcxQA4XR6_7tXeQlv1hsN2ho-sfKaBICl5NJvi9p0OexWmyw=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/116389837530549641583?hl=en,,,,https://lh3.googleusercontent.com/geougc-cs/AB3l90CYI1PQ-OzoTbIkiSB6mBRZbT9td-Bw83YH0PAs9z6LqsBJJwLzOZAN12QUIbT68KCD4_38MttCEQv5kPLBnTwQxZxlzFZMiKZAjFGbc8HznsTniYYhoRLAQWGS9Zq4jxYSzvl1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AkoBlwReyfjJYgmOYmrcsfk6uOh3lLynsi4ifra8X7iyYAWpCZGeCv2QQFEfaVvrYuBQgGVKC1UN5VLyH_V9UxijfmVFB0PxgfdrgJpaR7HiEtgd6SnPxwFm5ZD8OE3bzrrSCr6g,,https://lh3.googleusercontent.com/geougc-cs/AB3l90Dl3OH5JTVfGwBQ6wb5pKnyXSmMv_LXrqa4n66SoaO6Bs_P-Z8324_zgeGWuh3-TLxTJACDadjc29Xq9cXd7-yD_Ku-S36hcxaHlDOC4QsFT17RuAVcspvwhwhjusBPrHLomAU,https://lh3.googleusercontent.com/geougc-cs/AB3l90BiuriJIO5bV3y1nPmihrdqVXk8hQkRkc5nx_voiaZERCpxyZk-bJsQ9bA8Z7JZh0JnnW-yJrbiejV4V3GBXlaySk5c1UNU7AXCHK-w4ba-VOuz-vTW1HWpLGmP5VMuhMSo3kGSKQ,,https://lh3.googleusercontent.com/geougc-cs/AB3l90DE36Ji0zCIpGNNBaZbNb9dvqfKYjREWusyj1AjYlYkO3MfxoC7JFD4JGcmwqhqZQAmoHom1fOVO2GBbZHZaqMYo1kJmPtYKL31sPC0jpYLb8t0nQKSBf9izdgUD-hoyUw2Vf8o,https://lh3.googleusercontent.com/geougc-cs/AB3l90B7SE3_P3bD217Gk-6nMJcRgHdVKZsSzX9BtpjV3V3xK3yECfZftFJZ9KX_SEqoyg37UOfNUwLP9XzEroUiSfTK5Hc8avvcTCql_DL0yc8SumG6O9pA5x7f1Djq4YkFpxw4kPV2,https://lh3.googleusercontent.com/geougc-cs/AB3l90BDUMIGwUpSO3lvv7kjyeSqcaXgS3aL-PbrkOSoWvvUX0Fqmham3vx1O7bb35wtxdAWXPSdx-ZbmWIjx98Gas6oe5Jp-_1cU3D6NuiYRN1tDNjslUU8IUgCY4DI8bEPMm9ROsAS,https://lh3.googleusercontent.com/geougc-cs/AB3l90DmKn8BK8K5WKixOl1oKyhQVR9MWU-qFE0QqRx_c-2UNu6aj8sO8yhWtYE2W5BMZNqio1dIIIhnrIkwwlgJ-Ky2SsIAVtOE4EDkIIaYVnuISgrqHMsWiL4Kvcf85XX_8kzoXIs6,https://lh3.googleusercontent.com/geougc-cs/AB3l90DXFkFuezfD1QvMIt5C-z3Ya2NPgCYTt8XuZAhVm0-HC1HY4NOdegHLNjfLV06rRdPAtoSmaC6VYg2glHRx0Am-8Sr6XClQRxR-4Jw4-nUqrvEv95Ag7ILMhopDMT00_6OYIW4v,https://lh3.googleusercontent.com/geougc-cs/AB3l90CDyknMhhFmdbCtKLaCHpGitrrIlCk5XyR4lxDjzRuhjBpulfnusw7qdJpF47zjpRjGsfgQRQUJdi0Uu1Q8d5424gco9rzfPW9hcA1PhHKFMMtFbqkFxzKQYpIoPb1kZciNVdru,燒烤,,,,,,False,,51,253
JING RAN RESTAURANT 第二家园餐馆,5,,2025-04-06T11:18:58.126Z,0,Ji,116,True,,,,4 months ago,,Lunch,,,,,$20–30,,Dine in,,5.0,5.0,5.0,ChZDSUhNMG9nS0VJQ0FnTURJc1BMWGJ3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJc1BMWGJ3EAE!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMDIsPLXbw%7CCgsIosbJvwYQwOu3PA%7C?hl=en,105050881953054131492,https://lh3.googleusercontent.com/a-/ALV-UjWVpHufyF2RjhIYGxDEkuz7fLrD0TouWevjK-s4Bj4dI5bztVGvdA=s1920-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/105050881953054131492?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
JING RAN RESTAURANT 第二家园餐馆,5,"Food was delicious, flavourful and not very oily! Will definitely return in future!",2025-03-23T10:38:23.898Z,0,Marcus,40,True,,,en,5 months ago,,Dinner,,,,,$20–30,,Dine in,,4.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnTUR3dUxQMTNRRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3dUxQMTNRRRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMDwuLP13QE%7CCgwIn8n_vgYQ4OqtrAM%7C?hl=en,100531127939878653325,https://lh3.googleusercontent.com/a/ACg8ocJJLiXxEiFEtaskGGKmStGSdbqPrAs0Ykr0GaUe9O2zaO2YMY8=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/100531127939878653325?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,13,83
JING RAN RESTAURANT 第二家园餐馆,5,Very solid Chinese cuisine with friendly staff. The 回锅肉 was especially excellent,2025-03-17T14:09:46.404Z,0,Hengyu Lim,59,True,,,en,5 months ago,,,,,,,,,,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnTUN3b3NpU2pRRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90AfP3j72CwVs2kwXSslmzk3s78TR_oHZr7nGVRG1VlVJDsQdaH0aq-v0eztDcHPuaV7ZjfS9wcA3sYWRgc4nyeafBRVWHek_vIS18jRRopT4LflfFVwBA9V3gKl52FgWu6l5Kj-,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3b3NpU2pRRRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMCwosiSjQE%7CCgwIqtrgvgYQ6LvzwAE%7C?hl=en,100780665296527190277,https://lh3.googleusercontent.com/a-/ALV-UjXMjXwJ24ldkEhR-5lGjMB3ufFMyxZjivaRqyD2-2dDcwsLf1-P=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/100780665296527190277?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,12,80
JING RAN RESTAURANT 第二家园餐馆,5,My hubby came with his colleagues a few times for lunch and dinner. So he brought us for dinner together with my sister family. We enjoyed the food and service. Special thanks to staff Zhiqiang. He is very polite and friendly. Will come back again.,2025-03-09T03:10:26.873Z,0,Princeton paris Tay,5,False,,,en,5 months ago,,Dinner,,,,Plenty of parking,$20–30,,Dine in,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnTURRNU5Yd3lBRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90DZHjXJdiiVVRxSeUevAI0LShmi3VbKirRTqwYw5jCSjfWr1KRb94AHiLEpKYzWcVhqVu2O6NTM8z2jwZX4pIEawoLl6kwq2GP-R-UIKvtFCODX8dOxUXRQJpN1DAZ4vh9cfFqX,https://lh3.googleusercontent.com/geougc-cs/AB3l90B3W7M0QdnjXPsh-0isK1JAsPJ14ztACuDLFgYqg7f0XvNLizX8OoU9_7gH195us04hD53tuhSmDPig14_dQhDqYma7EfS_ohTcew1lOw7QpnRbAyR_SxF7zFeRWw0K2QXJWAeC,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRNU5Yd3lBRRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMDQ5NXwyAE%7CCgwIoo20vgYQ-NeroAM%7C?hl=en,106791495020148897626,https://lh3.googleusercontent.com/a-/ALV-UjUQtrQDKJvTkJRwboeGwnb6QKsFg4Ormh74HeCLRltcJkEg0Wu9=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/106791495020148897626?hl=en,,,,https://lh3.googleusercontent.com/geougc-cs/AB3l90Btb3QH2F_14C3YWvzEwkMPJUixjgZweupveBzyRfGpACYpMzgQOgCckt87c5CkRBHWYT29gQlEaoAe5LNwGUAKsdqMWKLI9g2TPx6VtCq5-Eg_KLkuREXJLBKWtMirJz9vKpmK,https://lh3.googleusercontent.com/geougc-cs/AB3l90BjETLmvwAsfeRtEoMb_Ylpkquholgwoqg8ERU8oift6GEgbiOYiJeS8sWQbfWPLD6nzkba6CNhGIcFLzX7IDylPfHDvTr7TnEQlB_9TGmgSYE9Yn9dvk8HsRstLRX5GFQ_W0NRlA,,https://lh3.googleusercontent.com/geougc-cs/AB3l90BL6pTIozOvK9qy0iSHApqacLVmIhaLzrv4XxDkxTtoNAVTTmaxzlM5yrnklSvyP9HuypeA_e1N6KIBhMpy94C361h72EDcU10NNZVDqxYrdWIGuwYZpyh9f-Qbmnm2kHrJGHWq,https://lh3.googleusercontent.com/geougc-cs/AB3l90Chr1lqSCS25rai406aakjSKqR1pihWgBiEM3LuH1ThBMcwqdhUPQqdREN5MnZFe2OUA3we3KGqxKwdM0igZN1rHf4kSQ8_qpnvgGoVbnFDTCUzwQAPv8AxML_0rM-z2ViYlwacoA,,https://lh3.googleusercontent.com/geougc-cs/AB3l90Czww1nEw6SJCMBozW9u9d1CMCn3BTJg6Ex0kSgyE7c5lTXNY2nRAn86N8XlflCYSvLQ2P_vH5GymTHGCu34H9xzuU3RIpF_eoVFQ34AntQ2n8_wpwNT3gQzytLjg2fWDibLy31,https://lh3.googleusercontent.com/geougc-cs/AB3l90DwGB5FY-d4SEGlm3BkBA45rSM9LAVEIK5UpulkjNYAqlT8yazAcI5XVBGjqkfosLn5tj1G7Su7mFef-JzMX381U6xWTTtwwXeQmGrlv-LJuT18hGlyxBDteZFeT1VohSQd_6ErGg,https://lh3.googleusercontent.com/geougc-cs/AB3l90Dh0rV1L5ehcmzB8VJ_MY5DzW80eWfqNybMkPOIUhbsl0Bu-N4zMgNnmIWcnpgH6cFeWQIHXhG3CTyKiDkxKoJN1tAb_EPwUiTSQM2C6JXxbUr74Km6NvZKPTBPHTK33BrBkuM,,,,,,,,,,False,,45,248
JING RAN RESTAURANT 第二家园餐馆,5,,2025-02-18T13:48:30.057Z,0,Noel Jeffrey,0,False,,,,6 months ago,,,,,,,,,,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnTUNneWRpVjZ3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNneWRpVjZ3RRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMCgydiV6wE%7CCgsIrp_SvQYQ2JW3Gw%7C?hl=en,105430571550971710386,https://lh3.googleusercontent.com/a-/ALV-UjXr7peLkSo7PL7wWJeOGOG24h9csVIDAM0ZYABiPtX6Hf0MsmE=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/105430571550971710386?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
JING RAN RESTAURANT 第二家园餐馆,5,"Amazing food, Amazing service and Amazing interior. The food is not too heavy. Food portions are very big and staff were very friendly. Only bad thing nothing everything is amazing. Highly recommend the grilled bread. Also 5 out of 5 star NO DRAMA",2025-01-31T11:01:40.334Z,0,Kai Yee Toh,8,False,2025-02-03T02:11:33.000Z,"Hi there,

Thank you so much for your kind words, we really appreciate it. We're thrilled to hear that you enjoyed our food, service, and interior. We're also glad to know that you found our food portions satisfying and our staff friendly. Your recommendation of the grilled bread is much appreciated! We hope to see you again soon.

Best Regards.",en,6 months ago,,Dinner,,,,,$10–20,,Dine in,,5.0,5.0,5.0,ChZDSUhNMG9nS0VJQ0FnTUNBeHEtQUpBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBeHEtQUpBEAE!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMCAxq-AJA%7CCgwIlNvyvAYQ2N-znwE%7C?hl=en,101696576825669005162,https://lh3.googleusercontent.com/a/ACg8ocIzXz0wpc13nO5CkYdhjVzVNDanim3L-uLneBeZ9hGvsW5P0Q=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/101696576825669005162?hl=en,,,,,,,,,,,,,,,,Sweet and Sour Pork,,,,,,False,,43,247
JING RAN RESTAURANT 第二家园餐馆,5,Value for money!,2025-01-31T10:48:39.735Z,0,Jelebu Racer,47,True,2025-02-03T02:10:54.000Z,"Hi there,

Thanks for your review! We're thrilled to hear that you found our services to be good value for money. We always strive to provide the best for our customers. 

Best Regards.",en,6 months ago,,Dinner,,,Paid parking lot,Plenty of parking,$10–20,,Dine in,,5.0,5.0,5.0,ChZDSUhNMG9nS0VJQ0FnTUNBeHF1akFnEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBeHF1akFnEAE!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgMCAxqujAg%7CCgwIh9XyvAYQ2Pff3gI%7C?hl=en,112013091209663048482,https://lh3.googleusercontent.com/a/ACg8ocKR2yLZE4q8f9En25_QCEfOfxThEfNHkXmm1yJ5u17ebwSQNg=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/112013091209663048482?hl=en,,,,,,,,,,,,,,,,燒烤,,,,,,True,Too few words (3 < 10); Too few characters (16 < 50),3,16
JING RAN RESTAURANT 第二家园餐馆,5,食物很棒！,2025-01-11T07:54:44.682Z,0,Wen Yun,5,False,2025-02-03T02:10:26.000Z,"Hi there, 

Thank you for your kind words! We're thrilled to hear that you enjoyed the food. We hope to see you again soon! 

Best Regards.",zh,7 months ago,,Lunch,,,,,$30–40,,Dine in,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnSURmNzdUb2dBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmNzdUb2dBRRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgIDf77TogAE%7CCgwIxMeIvAYQiLi9xQI%7C?hl=en,112203679939209180175,https://lh3.googleusercontent.com/a/ACg8ocI-O2gi1zc_jma4pPBQRnCoZ8y-O53lZ79a8lkqTisZAtqOeg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/112203679939209180175?hl=en,The food is great!,en,,,,,,,,,,,,,,"BBQ Potato, 燒烤",,,,,,True,Too few words (1 < 10); Too few characters (5 < 50),1,5
JING RAN RESTAURANT 第二家园餐馆,2,"We come to this place quite number of times as it’s convenience and close to my office. The food is fine , table is comfy, the price for the dish size is valuable but the service is horrible. I used to be in the FnB industrial for more than 5 years and have been to some different restaurants, food central…and I’ve never ever seen any other place in Singapore have this kind of service staffs. Over 4,5 staffs we often see around the floor and none of them able to greet customers properly, serve food to customers just bring to the table and place it on, even when they clear the empty plates they can’t even greet or ask for permission if we wish to have it clear, they come and go just silent like the robot. They serve the drinks: a bottle of beer without open it for customers just leave the opener on the table. Must be fair previous times they got open and leave the bottle on the table…🙁. I wish i can meet the manager or the owner and tell them if you really put intention to build this business then please at least train your staffs. Can’t expect for perfect service but at least basic service customer should require. when i type these words I don’t want to bring hate or make you less customers but i hope you will do something different and make it become a great place. ☹️☹️☹️☹️",2025-01-07T12:00:22.154Z,0,lan nguyen,2,False,2025-01-08T05:36:44.000Z,"Thank you for taking the time to share your feedback with us. We're glad to hear that you find our location convenient and our food and pricing to your liking. However, we're truly sorry to hear about your experience with our service. We understand how important it is to feel welcomed and attended to when dining out, and it's clear we fell short in this area. 

Your detailed feedback about our service is invaluable, and we appreciate your suggestions on how we can improve. We'll certainly take your comments into consideration as we continually strive to enhance our customer experience. 

We hope to have the opportunity to serve you again and provide the level of service you expect and deserve. 
Our management contact: Sun 82011679",en,7 months ago,,Dinner,,,,,,,Dine in,,4.0,4.0,1.0,ChdDSUhNMG9nS0VJQ0FnSURma2R5Ml93RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURma2R5Ml93RRAB!2m1!1s0x0:0x84fdd208f54794bf!3m1!1s2@1:CIHM0ogKEICAgIDfkdy2_wE%7CCgsI1q70uwYQ4KzZSQ%7C?hl=en,112142330132344573315,https://lh3.googleusercontent.com/a/ACg8ocJJsP5qR0sfaJ1W8_eA00fp30sDf4-XwHh2aNXk3Dsm8-a7NQ=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/112142330132344573315?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,246,1294
