"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32"
"The Happy Place Studio","5","I finally made my way to The Happy Place showroom to grab this stunning marble side table I’ve had my eye on for ages, and I’m so glad I got it during their Hari Raya Sale! The showroom had such a cosy vibe, and honestly, everything was so beautiful—from the furniture to the gorgeous vases. I ended up grabbing two vases to add some extra charm to my home. Plus, it was so nice chatting with the owner – super friendly and welcoming. I’ll definitely be back to shop for more from The Happy Place!","2025-03-26T13:04:07.505Z","0","Mary Jane","2","false","2025-05-13T10:50:50.000Z","Hi Mary, Thank you for sharing these wonderful pictures of our pieces. We had so much fun during the Hari Raya sale — you truly made it a memorable one for us! I’m so glad you found pieces that are just perfect for your home. It was such a joy helping you put everything together! Hope to see you again! Let’s keep in touch 💕 ","en","5 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTUR3NGZ1UDhBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CInUZ7y0uH06tvk9sw2WkfMj4kfzkUUJgGS0Ia09gwheaAXs35uhXA8WDZE01tJo6K1aEjBuHN6MVxaTszsUamIFk0LYaumzsDAiEO7sAToUy0otkDEjiSl0HhZPDBYWtebV9q","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bgu73T6fdMCaIbEfGWplE3hbpnhsJCIKiAwC0_g7zssK6HcRA_uxsBb4Fq0zH-unuFGTpaQ83Dxb1SpllDf6oeIKBrF-pCXdnmZhtw8qk2rLZ0j7MzV70Xc2OCfGuQi0fefuK6","https://lh3.googleusercontent.com/geougc-cs/AB3l90C3uVKsA9hpUcNx-UE-ZO-NTMbKeWZsAk76mHy8G0TZRytn_sQNqC37B_e6Dghnwe2EZrS11zvVRkEhT0djiqXd32Ap9sBE8gH4bdTcsyZrLdz5lM-kpWsr_LebY1Bc5QWHFk1Z",,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3NGZ1UDhBRRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgMDw4fuP8AE%7CCgwIx_aPvwYQ6J3q8AE%7C?hl=en","117572080587626340352","https://lh3.googleusercontent.com/a/ACg8ocKUHpergtKvtuSpN-63UI2u4NPloSBLTHr6Enl11OO-aeoC=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117572080587626340352?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","Love all the furniture I’ve gotten from here so far! Their pet proof material is amazing!! The water just rolls right off, and it’s so easy to clean off after!! And the travertine table is also so pretty and reasonably priced. Highly recommend!","2025-03-23T02:29:42.253Z","0","jessica chua","4","false","2025-05-13T10:47:23.000Z","Hi Jessica The pleasure’s been all mine! It’s been such a joy helping you bring your home together. Thank you so much for letting us be part of this special process — your trust means the world. Hope to see you again at our store! :)","en","5 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTUR3aUstSnpRRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3aUstSnpRRRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgMDwiK-JzQE%7CCgsIluT9vgYQqLvmeA%7C?hl=en","105728261215392921530","https://lh3.googleusercontent.com/a/ACg8ocJuRw4Xrtq1eOLZwvoR4oDTOcAiodtfYlYuoHZQj_I2TZEtlw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105728261215392921530?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","Found the happy place through Instagram and met Desiree as I needed help with my new place . The balcony needed bespoke outdoor furniture and I couldn't find anything in stores. Desiree has an amazing aesthetic eye and great spatial sense  and customised this gorgeous set of  outdoor furniture which has really made our outdoor space so beautiful now. Highly recommend","2025-03-15T05:05:44.128Z","0","Elaine Lim","34","true","2025-05-13T10:43:43.000Z","Hi Elaine,
The pleasure has truly been mine! Working with you to furnish your home’s balcony has been such a breeze and an absolute joy. Thank you so much for trusting us with your space — I’m so happy to see all the customised pieces settling in so beautifully. Wishing you many beautiful moments in your beautifully styled space. :)","en","5 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTURRMTdhUjJ3RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90A-884GmKxY1XElul4ILHGy3znH0k3YDOKZhUsPVb2UCQSMN1ykld1vliRLjXSafsn41Ohp5p1VmopiJ4bhg7fxa6_b-s1gvhsOU2YzyioPkzDLatjXbm8KTIt9o5PhGx5XVw2t",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRMTdhUjJ3RRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgMDQ17aR2wE%7CCgsIqJXUvgYQuJWaPQ%7C?hl=en","106544993690211113307","https://lh3.googleusercontent.com/a/ACg8ocJdbkTBozrhMGmMLhtKT7MJefTbZopuNl1A9wKuil8n93294A=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/106544993690211113307?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","We bought the curved sofa and mirror from the happy place and we are extremely satisfied with it. Special shoutout to Desiree for being helpful and providing great support and customer service. Highly recommended!","2025-03-10T11:19:48.495Z","0","Syafie Fie","9","false","2025-03-13T11:42:57.000Z","Hello Syafie, Thank you so much for your kind words! I’m thrilled to hear that you love your curved sofa and wavy mirror. It was my pleasure to assisting you and your family. Your recommendation means a lot to us, and we look forward to serving you again in the future. :) Cheers!","en","5 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTURReXBPQnp3RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90AK8D0FSLiE7d7RnKT4lcSR1MmzdxnHGbck3kTWBj0Ds0A5tY5gI3mwbSxGfcH6h0z-QPs_eo6dt7Mz9LFmIY-m445fDLtNkhTIv4sllKlF94ZVVye1T7WYtSWH-oV12kuIUZwQ",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURReXBPQnp3RRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgMDQypOBzwE%7CCgwI1JW7vgYQsK6_7AE%7C?hl=en","115822606574450189654","https://lh3.googleusercontent.com/a/ACg8ocLoBNYQHGoTR5KBPvJS5t9fF-18GQ0bkwlWUwckNFHVc5wNRQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115822606574450189654?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","1","We sought out to purchase a simple rug from them - specifically reached out via whatsApp to confirm the delivery date, informed them that we were travelling and yet never got timely delivery.

Btw if you except the company to provide you any updates - you can totally forget about it. You in fact will have to reach out to them multiple times for updates. And even then, not a single apology, or any action-oriented comments.

Not a customer centric or a customer service focused brand at all, which is a shame considering their portfolio of products is unique.

Avoid at all costs, you will be supremely disappointed with their approach to customer service.","2025-03-10T08:58:25.032Z","0","Kunal Jhaveri","9","true","2025-03-13T11:41:15.000Z","Hi Kunal,  

Thank you for your feedback. We regret that your experience did not meet your expectations. However, we would like to clarify a few key details for transparency.  

When you placed your order on February 17, 2025, we clearly communicated the estimated lead time of 3-4 weeks. However, since you needed it before your trip, we had assisted to expedite your order and tentatively set the delivery date for March 11-12, provided there were no shipping delays.  

On February 26, we reconfirmed that your order was still on track for delivery. On March 9, you reached out for another update, even though the status remained unchanged at that time. As this was still before the tentative delivery date, we were not obligated to provide an update, but you repeatedly pressed for one while the shipment was still in transit to Singapore.  

On March 10, we received an update from our freight forwarder regarding a slight one-day shipping delay. Upon informing you, you requested a refund, which we processed immediately, understanding your urgency. This was done despite our website stating that backorders may face unforeseen delays and are non-refundable once placed.  

We sincerely apologize for the one-day delay and appreciate your feedback. At no point did we intend to mislead or fail to communicate with you. n fact, we always respond to our customers as soon as possible, even during odd hours. We always strive to provide the best customer service and take all feedback seriously. However, we believe this review does not fully reflect the efforts we made to keep you informed throughout the process.  

For a smoother shopping experience in the future, we highly recommend taking note of the lead times before placing any orders.

If you'd like to discuss this further, please feel free to reach out to us directly. Thank you :)

Best regards,  
Desiree Kwa  
The Happy Place","en","5 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnTURROHAyYmtnRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURROHAyYmtnRRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgMDQ8p2bkgE%7CCgsIsdO6vgYQkM7QDw%7C?hl=en","105226500934013270816","https://lh3.googleusercontent.com/a-/ALV-UjVN4mGLna5PpXcw7GI4nSHeYJVPrKbToq8st3Uw5Cq5HD7cP_jx=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/105226500934013270816?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","I purchased a few decorative items from The Happly Place Studio as out of all the different stores I visited, The Happy Place Studio has the prettiest and complete collection. Desiree was also very helpful in recommending which items would suit the theme of our house. We totally love how the vase, pampas and small decorations from The Happy Place Studio complements our home! Thanks Desiree!","2025-02-17T09:35:00.493Z","0","Gitra Arumsari","14","true","2025-03-13T11:49:13.000Z","Hello Gitra, Thank you so much for your wonderful review! I’m so happy to hear that you found the perfect decorative pieces at The Happy Place Studio. It was truly a pleasure assisting you in selecting items that complement your home’s theme. I’m delighted that you love how everything comes together! 💕 Wishing you many beautiful moments in your beautifully styled space.","en","6 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnTUNnenM3TFZ3EAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90BPXjQKb8bv0GFhxwunwRtnLNRW84Cfvf8LKrMUnbUf3ro6PHoptCYfhyyvdWJA9ylV9EH6TusYIWo38GwJ-hggW7wyk1EnFpk_gD0Wo7gnFyhyZTJKy54dtKxWfnJR8CW9I91umw","https://lh3.googleusercontent.com/geougc-cs/AB3l90Dr1DR2lkktQbumN4OSBgr_D4rH5YpOzImTiEL8gl7FcbaoHuDkXeIromLIvehd4PeM9dssdbK57trCYLH49MKPuuTxK_DTWdTnzvvibiACAl0bqmYeQKwCdcsx8AwrBSBnMcTv",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnenM3TFZ3EAE!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgMCgzs7LVw%7CCgwIxIXMvQYQ-Mmx6wE%7C?hl=en","117176473278331617811","https://lh3.googleusercontent.com/a/ACg8ocIAKvQm9vDtftheN-BIJeS4ZTe8Lk0L9ofpUEfSS3mWIXGF1g=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117176473278331617811?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","Ordered the most exquisite marble plinths ! Desree was fantastic to work with - she had great ideas and most important, ensured she delivered on quality products! Looking forward to working more with Desree.","2025-01-17T09:21:39.412Z","0","Sangeetha T","2","false","2025-03-13T12:05:33.000Z","Hello Sangeetha :) Thank you so much for your kind words! You are fantastic to work with too! I’m so happy to hear that you love the calacatta plinths and that my ideas helped in bringing your vision to life. It was truly a pleasure and I’m thrilled that the quality of the products met your expectations. Looking forward to serving you again in the future!","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfNmRyUkhREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90D376cvROYFszjIVVBgLfhLIYVrc0jnKFLtUmFg-preR4dI0gqkV49AzKGdcs-4l2ER-h6qs0z3sGwIuItLoGwuZ6MhZS6uMNzJCmrpsQavz6SoJMfgtZSDphnrTxGeU2vOoGpvFQ",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfNmRyUkhREAE!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgIC_6drRHQ%7CCgwIo8KovAYQ4NnQxAE%7C?hl=en","103398909569139395795","https://lh3.googleusercontent.com/a/ACg8ocKhfGYqw8vepoDyhyYQC4tu-NFM_gQwyoRhZKiaz08Bx_Bufw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103398909569139395795?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","Sales support, customer service and delivery teams were excellent! Item was customisable and was delivered in high quality! Fantastic experience! Would highly recommend!","2025-01-17T08:53:23.002Z","0","Muhammad Ridhwan","12","false","2025-03-13T12:07:18.000Z","Hi Ridhwan, Thank you so much for your amazing feedback! We’re thrilled to hear that you had a fantastic experience with our sales support, customer service, and delivery teams. It’s great to know that you’re happy with the customisable item and the quality of the delivery. Your recommendation means a lot to us! Thank you :)

Looking forward to assisting you again in the future!","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfNmNDcU1BEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90D25cjBggxxxJMiCVclDmxQBD9qE-MX5AZJ07Kf9Ngcp4tnhF4o9k5XKkEeFZUa001h6X9QNTjuRWb021N-Y3W1TjEPrzbAHHI8QYgyPVKjhlXhoSbpMu-B89eVrM9r3BMcJQb5Zw",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfNmNDcU1BEAE!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgIC_6cCqMA%7CCgoIg7WovAYQyOt7%7C?hl=en","111396833273314809969","https://lh3.googleusercontent.com/a/ACg8ocIOA6bJ8jkn36vTd_Dsa3YVPgYEANtNoxkHoheho1Sh5xzVyg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111396833273314809969?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","Really love the grey travertine dining table customised at The Happy Place. I’ve been searching around for dining tables for awhile but did not see any that I like until I came across The Happy Place. Desiree gave very professional views when it came to deciding on the colour and shape of the dining table to fit my living room and needs. Really happy with the final product together with the dining chairs so much so that we also customised a ‘Patience’ painting as well. Thanks to Desiree for her recommendation and really good after-sales service!","2025-01-08T13:02:48.519Z","0","Elizabeth Ho","5","false","2025-03-13T12:14:41.000Z","Hello Elizabeth, Thank you so much for your wonderful review! I’m so happy to hear that you’re thrilled with your grey travertine dining table and the dining chairs.It was a pleasure working with you to choose the perfect colour and shape to fit your space. I’m also delighted that the Patience painting complements your home beautifully! Your trust in me means so much, and I’m glad to hear that the after-sales service was to your satisfaction. Looking forward to assisting you again in the future! :)","en","7 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSURmeGJ6OVJnEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90CBmhwA1ofLepJQjRNuhl6BKPD59nNr8yhYauAJZKmQzj2VceOVMTdl9-jrpKAgZN3iibJqKxd4EwD3HDpYZOGwJHubRL03OM3aD4orNhN7Z_rlwG41H91NOI94ZaV5Zf-wt3zeKg",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmeGJ6OVJnEAE!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgIDfxbz9Rg%7CCgwI-O75uwYQqInH9wE%7C?hl=en","100431385703554852708","https://lh3.googleusercontent.com/a/ACg8ocKMGjkxl4Q6G1adT4cHKq03TeSLRQJ3Fa_qiST4NVmew3OBJQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100431385703554852708?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","Love all the items here, really pretty and good quality, and there's so much variety too. Spoiled for choice!","2025-01-04T09:22:20.587Z","0","Dira Kassim","6","false","2025-03-13T12:12:48.000Z","Hi Dira :) Thank you so much for your lovely review! I’m so glad to hear that you’re enjoying our variety of items and that you find them both beautiful and of great quality. It’s always wonderful to know that our collection offers something for everyone! Looking forward to helping you find more stunning pieces in the future! :)","en","7 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnSURmak5TUWpBRRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmak5TUWpBRRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgIDfjNSQjAE%7CCgwIzPvjuwYQiI2CmAI%7C?hl=en","110620287236620472423","https://lh3.googleusercontent.com/a/ACg8ocK8QXe3-sEtJYYm8FmJT1w-ofkcM0dhzdQsJKqdrt8TqW_tAwGT=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110620287236620472423?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","I couldn't recommend this company enough for quality, pretty mirrors with amazing customer service!","2024-12-31T06:13:51.382Z","0","Ying Ern Pao","22","true","2025-03-13T12:12:04.000Z","Hello Yingern, Thank you so much for your glowing review! We’re thrilled to hear that you’re happy with both the quality of our mirrors and the service you received. Your recommendation means a lot to us, and we look forward to helping you again in the future!","en","7 months ago",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNmbGZuSDVBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90D_u_zCDvCQjrCb-EDGFPPb_D5jllyNwBS0kD1c32Rcis_tDaj8ImHjOB1fjUWYdLMr5XbYuO92875s4Vq56ZDOrZ3YJm24BB_GeukLiVzOukof4d084WJA6odjrl48pGLko4Dp",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmbGZuSDVBRRAB!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgICflfnH5AE%7CCgwIn5fOuwYQwNSetgE%7C?hl=en","100374883562089949438","https://lh3.googleusercontent.com/a-/ALV-UjUmO8ddWaHGbxH4kfQ8hKh_wFydVsag3y8jyvI-jek_sUXYKNHjQA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100374883562089949438?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"The Happy Place Studio","5","The place offers rlly aesthetically pleasing furniture pieces and decorative items. It really feels like they are carefully selected with thought. Every item is so beautiful and of great quality. Rlly recommend for people who are looking for something beautiful and of quality for their home :)","2024-12-21T09:53:33.884Z","0","jolyn","9","false","2025-03-13T12:11:24.000Z","Hello Jolyn, Thank you so much for your kind words! I’m so glad to hear that you’re enjoying the aesthetic and quality of our pieces. We truly take great care in selecting every item to ensure it brings beauty and value to your home. Your recommendation means the world to us, and we’re so happy to have been a part of your home journey! :)","en","8 months ago",,,,,"ChZDSUhNMG9nS0VJQ0FnSUR2MGVEVFpBEAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90A8Ia-ovMiaUDxaD4bp231gW9veiH5PN7N6jK8jX1zzhcS_qc1WR3fvW2eWZ9zA7dxOLuw_2W40EtwUUWuQ39XQLVO4I58HuVa9wYdIwy5MHn66BsDVMBoW5b3ANTQkY72XfKJ3fg","https://lh3.googleusercontent.com/geougc-cs/AB3l90Ds45UAfZaRWuk-vu04ElcRPmDrauo4ztfrmQ83LjDHWTqbPcaubECk7EfhDvcXvM8InmxwLEBU_xaotTBmE8hZnd-kTSbpPLsjy21yiAn0pW1bRu0xKXPxzH4LpkAcUb11RzU",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2MGVEVFpBEAE!2m1!1s0x0:0xd6e54a1f8b649a9!3m1!1s2@1:CIHM0ogKEICAgIDv0eDTZA%7CCgwInaCauwYQwJH_pQM%7C?hl=en","112009270025830927746","https://lh3.googleusercontent.com/a-/ALV-UjUDYihjIHIN3XUxeD_CWdl3L--xt_UJ_xSKw76eYhEkZbC1lS9R=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112009270025830927746?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"POPULAR Bookstore","5",,"2025-08-13T16:21:23.999Z","0","Ng Alex","6","false",,,,"2 weeks ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tsTVFtdGpWSEoxV1VoRlluZGZibE5WTjFwcloyYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsTVFtdGpWSEoxV1VoRlluZGZibE5WTjFwcloyYxAB!2m1!1s0x0:0x9829f409cfa6c651!3m1!1s2@1:CAIQACodChtycF9oOklMQmtjVHJ1WUhFYndfblNVN1prZ2c%7C0cbAi2vadJE%7C?hl=en","104547769429350527433","https://lh3.googleusercontent.com/a-/ALV-UjUEBphQO5wmg2Yvx_F8pplUcodr_2ek8q02gwZrfSuOJrjpHLE4Sw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104547769429350527433?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"POPULAR Bookstore","5",,"2025-07-17T23:06:29.676Z","0","Navya Chaitanya","27","true",,,,"a month ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkdFgxbDJhbWRqYTNsYVFrcGZSVU5MVTFOb2EyYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkdFgxbDJhbWRqYTNsYVFrcGZSVU5MVTFOb2EyYxAB!2m1!1s0x0:0x9829f409cfa6c651!3m1!1s2@1:CAIQACodChtycF9oOkdtX1l2amdja3laQkpfRUNLU1Noa2c%7C0cTN6pcHxOq%7C?hl=en","111668494515188528663","https://lh3.googleusercontent.com/a-/ALV-UjXC_4ehf0zyU56NABrHtJfwhmSaXAawWEn8BPU5UC7AjnvtekS4Eg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111668494515188528663?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"POPULAR Bookstore","5",,"2025-07-13T23:17:56.656Z","0","Zen Tan Siok Leng Chen Shuling","1","false",,,,"a month ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25sUFdVdG9WMlJFTVVFeGNXMTZZa3RTVDFOZlYyYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sUFdVdG9WMlJFTVVFeGNXMTZZa3RTVDFOZlYyYxAB!2m1!1s0x0:0x9829f409cfa6c651!3m1!1s2@1:CAIQACodChtycF9oOnlPWUtoV2REMUExcW16YktST1NfV2c%7C0cS2uZb5V9A%7C?hl=en","105677258279992827917","https://lh3.googleusercontent.com/a-/ALV-UjW9N_jZz8Y2ppZu7uh-GjY0HsotM45qmEqECPdts2sB-8ElCxc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105677258279992827917?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"POPULAR Bookstore","5","Great variety of books and stationaries","2025-07-03T08:22:11.294Z","0","wanqiang shen","4","true",,,"en","a month ago",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paeVNrcHdURU5ZV1ROU2FIRnBPVkpCUVZCbmFXYxAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paeVNrcHdURU5ZV1ROU2FIRnBPVkpCUVZCbmFXYxAB!2m1!1s0x0:0x9829f409cfa6c651!3m1!1s2@1:CAIQACodChtycF9oOjZySkpwTENYWTNSaHFpOVJBQVBnaWc%7C0cOYqnGXfEl%7C?hl=en","115333338790069703274","https://lh3.googleusercontent.com/a/ACg8ocLvFsSk2QQAT3AcWxRpwkTYWTmB8uDdyzrcW2dC1zSn7plBqw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/115333338790069703274?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"POPULAR Bookstore","4",,"2025-05-20T14:44:18.868Z","0","Sara Kodiar","84","true",,,,"3 months ago",,,,,"ChZDSUhNMG9nS0VPdW5pdm1jclkyM0N3EAE",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPdW5pdm1jclkyM0N3EAE!2m1!1s0x0:0x9829f409cfa6c651!3m1!1s2@1:CIHM0ogKEOunivmcrY23Cw%7CCgwIwqqywQYQ8KuJngM%7C?hl=en","113757096934331963850","https://lh3.googleusercontent.com/a/ACg8ocKur05FtrA6jHdK1tTV8EBZbATCblo68uFL0Llf5yqu_7yvSQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/113757096934331963850?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
"POPULAR Bookstore","4",,"2025-05-19T00:13:45.283Z","0","Hui Hwang Sim","4","true",,,,"3 months ago",,,,,"ChdDSUhNMG9nS0VPSGsxSXZtM0llSHV3RRAB",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPSGsxSXZtM0llSHV3RRAB!2m1!1s0x0:0x9829f409cfa6c651!3m1!1s2@1:CIHM0ogKEOHk1Ivm3IeHuwE%7CCgwIue-pwQYQkOiDhwE%7C?hl=en","115745046943095206107","https://lh3.googleusercontent.com/a/ACg8ocLuuChCe-rrql_eDnd8W_H70Z9N7uV-dm6wFTd0LF9DSRSHTA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/115745046943095206107?hl=en",,,,,,,,,,,,,,,,,,,,,,,,
